,,Market Value of U.S. Holdings of Foreign Securities at the End of the Year Shown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,Millions of dollars.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2017,2017,2017,2017,2016,2016,2016,2016,2015,2015,2015,2015,2014,2014,2014,2014,2013,2013,2013,2013,2012,2012,2012,2012,2011,2011,2011,2011,2010,2010,2010,2010,2009,2009,2009,2009,2008,2008,2008,2008,2007,2007,2007,2007,2006,2006,2006,2006,2005,2005,2005,2005,2004,2004,2004,2004,2003,2003,2003,2003,2001,2001,2001,2001,1997,1997,1997,1997,1994,1994,1994,1994
Country code,Country,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt,Total,Equity,LT Debt,ST Debt
51403,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
30406,Chile,"35,096","16,099","18,551",446,"25,935","11,230","14,655",51,"25,893","9,039","16,183",671,"31,328","11,510","17,426","2,392","26,635","12,413","12,806","1,417","27,912","14,049","13,214",649,"23,871","10,970","11,791","1,110","22,531","12,757","9,679",95,"15,308","8,622","6,662",24,"10,299","4,270","6,029",*,"12,820","5,207","7,609",5,"12,539","4,447","8,092",0,"12,099","3,520","8,577",2,"11,598","2,564","9,034",n.a.,"9,697","2,102","7,595",n.a.,"5,948","1,917","4,030",1,"8,126","4,555","3,571",n.a.,"2,671","2,492",179,n.a.
41408,China,"162,282","157,987","3,105","1,190","101,350","98,597","1,739","1,013","107,725","103,090","3,017","1,618","133,274","129,054","1,766","2,453","103,327","100,574","1,043","1,710","92,396","91,363",977,55,"76,798","74,727","1,949",123,"102,226","100,624","1,572",30,"102,303","101,616",670,17,"54,903","53,269","1,606",27,"97,284","95,693","1,466",125,"75,314","73,912","1,305",97,"28,443","26,888","1,544",11,"12,723","11,645","1,065",12,"13,738","13,064",667,7,"3,004","2,370",634,0,"5,434","2,256","3,178",n.a.,"2,085",899,"1,186",n.a.
30503,Colombia,"29,067","6,887","22,173",8,"24,422","5,571","18,806",45,"20,037","4,462","15,574",*,"23,686","6,364","17,321",0,"19,656","5,905","13,671",80,"19,996","7,406","12,567",23,"15,416","4,552","10,737",126,"10,451","3,518","6,929",4,"7,952","1,673","6,264",15,"6,848",924,"5,919",5,"6,798","1,193","5,571",35,"5,827",732,"5,096",0,"5,019",753,"4,266",n.a.,"4,455",270,"4,185",n.a.,"3,488",133,"3,354",n.a.,"2,760",150,"2,610",n.a.,"4,162",704,"3,458",n.a.,555,284,271,n.a.
51519,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,*,*,0,0,*,*,0,0,*,*,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,n.a.,0,0,0,0,0,0,21,2,19,n.a.,0,0,0,n.a.
51608,Congo (Brazzaville),130,0,130,0,135,0,135,0,256,0,256,0,255,0,255,0,252,0,252,0,223,0,223,0,177,0,177,0,149,*,149,0,128,*,128,0,44,*,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,n.a.,0,0,0,n.a.
51705,Congo (Kinshasa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,0,0,0,n.a.
60402,Cook Islands,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,7,7,0,0,6,6,0,0,6,6,0,0,1,1,0,0,1,1,0,0,*,*,0,0,*,*,0,0,73,73,0,0,n.a.,n.a.,0,0,0,0,0,0,0,0,0,0,1,1,0,n.a.,0,0,0,n.a.
30589,Costa Rica,"2,206",11,"2,196",0,"1,820",7,"1,813",0,"1,723",12,"1,711",0,"1,473",26,"1,447",0,"1,432",18,"1,413",1,769,9,760,*,152,3,150,0,122,1,121,0,171,1,170,0,260,*,255,5,379,*,373,6,340,2,315,23,439,20,400,19,260,5,236,19,337,5,313,19,191,5,153,33,165,n.a.,165,n.a.,111,0,111,n.a.
53007,Cote d'Ivoire,"1,665",17,"1,648",0,"1,345",16,"1,330",0,"1,858",6,"1,852",0,"1,022",7,"1,014",0,789,9,780,0,717,5,711,0,289,5,284,0,181,3,178,0,263,3,261,0,61,*,61,0,158,1,158,0,95,0,95,0,92,0,92,0,98,2,95,0,96,0,96,0,162,6,156,0,458,2,456,n.a.,19,*,19,n.a.
14214,Croatia,"2,283",242,"2,041",0,"2,688",187,"2,501",0,"2,799",119,"2,680",0,"2,591",157,"2,433",0,"2,763",129,"2,634",0,"2,276",107,"2,081",88,"1,337",95,"1,161",81,984,110,850,24,779,87,693,0,270,62,208,0,469,164,304,0,400,74,326,0,703,189,514,0,716,234,482,0,676,270,406,0,763,255,508,0,496,126,370,n.a.,10,0,10,n.a.
30708,Cuba,*,0,*,0,2,0,2,0,*,0,*,0,2,0,2,0,*,*,0,0,*,*,0,0,*,*,*,0,*,*,*,0,*,*,0,0,*,*,0,0,*,*,0,0,*,*,0,0,n.a.,n.a.,0,0,1,n.a.,1,0,n.a.,n.a.,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,1,*,1,n.a.
36188,Curacao,"72,738","70,037","2,652",48,"90,883","88,188","2,258",437,"70,084","67,002","2,942",140,"81,653","77,665","3,776",213,"86,090","82,537","3,553",*,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10405,Cyprus,"2,115",927,"1,189",0,"1,549",667,882,0,"1,549",862,687,*,"1,716","1,242",474,0,"3,297","2,685",453,159,"1,586","1,237",348,2,"1,546",974,226,345,"1,355",962,85,308,882,793,89,0,525,425,100,0,"2,968","2,305",338,325,"1,123",726,93,304,210,105,103,2,103,3,100,n.a.,101,17,83,n.a.,110,59,51,0,322,120,202,n.a.,*,*,0,n.a.
15288,Czech Republic,"4,764","2,558","1,956",251,"2,691","1,962",728,0,"2,938","1,810",765,363,"3,103","2,248",855,0,"3,517","2,683",833,0,"4,420","3,506",914,0,"4,279","3,762",517,0,"4,872","4,553",320,0,"4,743","4,567",177,0,"3,753","3,682",71,0,"5,352","5,155",196,0,"3,070","3,045",26,0,"1,742","1,727",15,0,"1,876","1,843",33,0,"1,293","1,249",44,0,481,444,37,0,808,763,45,n.a.,453,300,153,n.a.
10502,Denmark,"110,150","84,925","24,761",464,"75,340","61,680","13,241",418,"90,082","79,656","8,739","1,687","69,233","62,800","6,332",100,"61,460","55,062","6,399",0,"49,270","43,318","5,569",382,"43,235","32,533","7,464","3,238","48,905","38,236","8,939","1,730","37,583","26,952","7,565","3,065","32,336","19,757","10,468","2,112","47,165","32,975","12,834","1,356","33,978","21,236","11,806",936,"25,276","15,652","8,970",653,"23,882","14,488","8,292","1,103","22,141","10,429","9,987","1,725","12,121","7,533","4,018",570,"16,758","8,917","7,841",n.a.,"9,911","1,819","8,092",n.a.
52302,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
36218,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,*,0,*,0,0,0,0,0,*,*,0,0,*,*,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,n.a.,0,0,0,n.a.
30805,Dominican Republic,"4,013",*,"4,013",0,"3,839",*,"3,839",0,"3,595",11,"3,584",0,"2,265",11,"2,254",0,"1,636",11,"1,625",0,"1,101",11,"1,091",0,866,*,866,0,815,*,815,0,622,*,622,0,380,1,379,0,853,*,852,1,817,1,791,25,763,n.a.,662,101,503,n.a.,472,31,512,4,508,n.a.,164,13,151,n.a.,87,n.a.,87,n.a.,0,0,0,n.a.
45004,East Timor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
31003,Ecuador,"3,497",48,"3,449",0,"1,899",42,"1,857",0,974,43,931,0,705,48,657,0,335,58,277,0,289,53,235,1,287,0,287,0,307,*,305,2,318,*,316,2,386,*,384,2,711,*,708,2,552,*,550,2,984,41,942,n.a.,"1,115",25,"1,066",24,902,5,897,n.a.,774,18,756,n.a.,"2,032",98,"1,934",n.a.,201,6,195,n.a.
57002,Egypt,"8,093","2,938","3,159","1,996","2,617","2,247",356,15,"3,084","2,707",377,0,"4,649","3,428","1,213",9,"3,395","2,124","1,270",0,"4,655","3,283","1,370",2,"4,614","2,744","1,678",192,"10,378","5,116","1,649","3,613","5,778","4,116","1,362",300,"4,792","2,565","1,504",723,"11,868","8,865","1,758","1,245","6,685","4,377","1,274","1,035","3,754","2,567",983,205,"1,152","1,093",56,3,571,523,48,0,603,340,263,0,832,763,69,n.a.,2,2,0,n.a.
31089,El Salvador,"2,171",0,"2,171",0,"1,475",0,"1,433",42,"1,004",0,"1,004",0,"1,266",0,"1,266",0,941,*,941,0,"1,175",*,"1,175",0,786,0,786,0,909,5,901,3,739,5,731,3,491,3,482,5,839,6,825,8,935,0,932,3,838,n.a.,822,16,674,n.a.,658,16,601,0,582,19,70,2,49,19,51,39,12,n.a.,*,*,0,n.a.
51942,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
52019,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
15407,Estonia,214,177,37,0,113,79,33,0,118,83,34,0,126,88,39,0,150,102,47,0,147,101,45,0,120,69,51,0,130,74,56,0,97,56,42,0,90,55,35,0,174,135,38,1,98,63,35,0,97,62,35,0,343,304,39,0,174,138,36,0,44,39,5,0,27,17,10,n.a.,0,0,0,n.a.
52108,Ethiopia,236,0,236,0,220,0,220,0,239,0,239,0,231,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,0,0,0,n.a.
36307,Falkland Islands,0,0,0,0,1,1,0,0,6,6,0,0,12,12,0,0,18,18,0,0,24,24,0,0,17,17,0,0,29,29,0,0,3,3,0,0,1,1,0,0,4,4,0,0,2,2,0,0,1,1,0,0,n.a.,n.a.,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
10618,Faroe Islands,694,233,461,0,313,252,62,0,163,163,0,0,119,119,0,0,58,58,0,0,22,22,0,0,19,19,0,0,27,27,0,0,3,3,0,0,6,6,0,0,14,14,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
60305,Fed. States of Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
60607,Fiji,50,0,50,0,47,0,47,0,45,0,45,0,67,0,67,0,11,*,11,0,7,*,7,0,7,*,7,0,17,0,17,0,21,0,21,0,27,0,27,0,29,0,29,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
10707,Finland,"47,152","39,512","7,597",44,"38,860","34,706","4,054",101,"38,323","33,032","4,557",735,"36,823","31,353","4,977",494,"38,112","33,400","3,984",727,"26,578","20,241","4,428","1,909","23,323","17,492","3,539","2,292","40,622","27,261","3,299","10,061","34,797","29,646","4,387",764,"40,959","35,755","2,641","2,563","94,216","90,200","3,588",428,"59,934","55,852","3,807",275,"48,777","44,393","4,010",375,"38,896","33,860","4,493",543,"41,127","35,162","5,542",422,"55,139","51,307","3,297",535,"20,715","14,785","5,930",n.a.,"7,052","2,957","4,096",n.a.
10804,France,"604,774","441,746","133,891","29,137","495,683","345,591","127,033","23,059","473,552","327,071","117,885","28,596","484,945","317,985","128,516","38,444","465,715","342,850","104,229","18,636","375,675","257,136","105,607","12,932","305,953","209,213","88,378","8,362","366,329","244,197","82,204","39,928","362,382","250,706","81,859","29,818","285,482","212,191","58,158","15,133","448,482","348,011","83,005","17,466","401,388","306,861","62,961","31,566","273,879","205,113","47,801","20,965","216,607","164,634","41,831","10,142","184,959","130,761","42,955","11,243","143,572","112,205","26,086","5,281","99,752","85,019","14,733",n.a.,"42,412","25,647","16,765",n.a.
36404,French Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,*,*,0,0,*,*,0,0,*,*,0,0,*,*,0,0,*,*,0,0,8,8,0,0,n.a.,n.a.,0,0,n.a.,n.a.,0,0,n.a.,n.a.,0,0,0,0,0,0,n.a.,n.a.,0,n.a.,0,0,0,n.a.
60704,French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
52418,Gabon,564,3,561,0,492,3,489,0,380,4,376,0,330,11,319,0,403,20,382,0,199,9,190,0,170,6,164,0,214,9,204,0,261,9,252,0,202,8,194,0,313,22,292,0,7,7,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
52507,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,*,*,*,0,0,0,0,0,*,*,0,0,*,*,0,0,*,*,0,0,*,*,0,0,*,*,0,0,0,0,0,0,0,0,0,0,30,0,30,0,22,1,21,0,32,n.a.,32,n.a.,0,0,0,n.a.
16535,Georgia,953,0,513,440,"1,166",633,514,19,528,46,472,10,578,89,484,5,403,*,401,2,473,*,442,31,221,45,94,82,210,81,130,0,117,30,87,0,91,21,70,0,150,148,3,0,30,27,3,0,n.a.,0,n.a.,0,0,0,0,0,n.a.,n.a.,n.a.,0,4,3,1,0,n.a.,n.a.,0,n.a.,0,0,0,n.a.
11002,Germany,"494,275","400,185","83,088","11,002","373,464","293,355","67,834","12,274","377,767","283,193","76,182","18,392","375,111","274,126","84,885","16,100","391,209","301,874","73,853","15,482","329,574","228,202","78,865","22,507","266,366","174,165","82,065","10,136","299,101","206,767","74,308","18,025","293,598","192,692","80,168","20,739","254,714","159,863","79,711","15,140","426,558","329,405","89,235","7,918","292,103","220,397","62,012","9,694","216,727","158,013","48,997","9,717","201,376","123,685","67,918","9,772","189,304","103,239","71,403","14,662","136,493","72,200","46,119","18,174","108,414","64,965","43,449",n.a.,"47,652","25,580","22,072",n.a.
52604,Ghana,"3,161",44,"3,116",0,"1,714",22,"1,692",0,"1,230",45,"1,185",0,964,66,898,0,840,140,700,0,581,50,532,0,449,35,414,0,367,32,335,0,230,15,214,0,114,15,99,0,193,20,173,0,3,2,1,0,3,2,1,0,4,3,1,n.a.,350,349,1,0,208,207,1,0,358,358,0,n.a.,12,12,0,n.a.
11088,Gibraltar,198,198,0,0,90,90,0,0,245,245,0,0,384,384,0,0,471,462,9,0,410,408,2,0,494,494,0,0,295,275,19,0,104,104,0,*,64,64,0,0,96,96,0,0,136,135,*,0,211,211,0,0,64,64,0,0,31,1,10,20,22,22,0,0,n.a.,n.a.,0,n.a.,259,252,7,n.a.
11207,Greece,"9,988","7,081","1,769","1,138","7,371","5,245","2,126",0,"7,975","5,124","2,850",0,"10,161","6,628","2,684",848,"7,101","4,901","2,200",0,"4,629","3,622","1,007",0,"3,776","2,890",885,0,"7,085","6,158",927,0,"11,474","9,706","1,768",0,"8,822","7,889",932,0,"25,494","23,728","1,766",0,"16,012","14,448","1,559",6,"10,555","9,529","1,025",0,"8,290","6,980","1,310",0,"5,935","3,957","1,978",n.a.,"4,563","2,810","1,753",n.a.,"2,741","1,513","1,228",n.a.,676,538,138,n.a.
10545,Greenland,60,5,56,0,56,8,49,0,50,10,40,0,13,13,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
36706,Grenada,38,0,38,0,34,0,34,0,28,0,28,0,19,0,19,0,20,*,20,0,25,0,25,0,28,0,28,0,19,0,19,0,10,0,10,0,9,0,9,0,14,0,14,0,16,0,16,0,2,0,2,0,2,0,2,0,6,0,6,0,8,n.a.,8,0,n.a.,n.a.,0,n.a.,0,0,0,n.a.
36803,Guadeloupe (6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,n.a.,0,0,0,n.a.
31208,Guatemala,556,0,556,0,384,0,384,0,248,0,248,0,275,0,275,0,370,0,370,0,248,0,248,0,27,0,27,0,55,0,55,0,48,0,48,0,93,0,93,0,225,0,225,0,206,*,206,0,206,n.a.,206,0,173,0,173,0,109,0,109,0,60,0,58,2,193,2,191,n.a.,28,*,28,n.a.
13006,Guernsey (4),"50,020","37,029","12,986",5,"42,026","29,175","12,851",*,"37,557","27,097","10,460",0,"38,376","33,320","5,056",*,"29,537","25,069","4,469",*,"28,172","23,284","4,254",634,"17,129","13,425","3,674",30,"14,796","11,811","2,985",0,"12,270","10,938","1,333",0,"6,589","5,621",967,1,"15,847","13,247","2,572",29,"12,493","11,715",772,6,"6,396","5,797",597,2,"5,941","5,399",542,n.a.,"5,350","4,636",713,1,"4,645","4,576",69,0,450,378,72,n.a.,n.a.,n.a.,n.a.,n.a.
52701,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
54402,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,0,0,0,n.a.
31305,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,*,*,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,n.a.,n.a.,0,n.a.,0,0,0,n.a.
31402,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,n.a.,0,n.a.,0,0,0,n.a.
31488,Honduras,696,0,696,0,389,0,389,*,422,0,422,1,376,0,376,*,295,0,294,*,14,0,0,14,14,0,1,13,29,0,7,22,29,0,7,22,40,0,24,16,26,*,6,20,28,0,8,21,45,0,17,28,43,0,15,28,51,n.a.,22,28,45,0,17,28,17,n.a.,17,n.a.,*,*,0,n.a.
42005,Hong Kong,"163,535","155,087","4,394","4,055","124,224","118,394","3,696","2,133","136,033","129,459","4,578","1,996","150,785","141,940","3,197","5,648","140,162","134,875","1,917","3,370","144,743","139,420","2,859","2,464","115,643","112,274","2,906",464,"134,817","132,520","2,228",69,"92,885","91,391","1,456",39,"64,815","61,483","3,300",33,"121,339","119,583","1,739",18,"87,518","85,833","1,660",25,"46,225","44,465","1,731",29,"37,350","35,395","1,933",22,"37,660","36,210","1,419",32,"32,047","30,154","1,893",0,"31,628","28,102","3,526",n.a.,"18,171","17,527",644,n.a.
15504,Hungary,"12,632","5,663","6,750",219,"12,021","3,962","8,055",3,"12,347","3,012","9,336",0,"15,258","2,086","13,115",56,"15,449","2,777","12,467",205,"13,082","2,556","10,207",319,"9,082","2,185","6,733",163,"6,564","3,446","3,119",0,"6,801","4,431","2,271",98,"4,549","2,699","1,780",70,"9,226","7,309","1,785",131,"8,409","7,619",764,27,"5,635","4,880",754,1,"5,105","4,503",601,n.a.,"3,092","2,412",651,28,"2,026","1,702",324,0,"4,846","3,483","1,363",n.a.,567,145,422,n.a.
11304,Iceland,"2,600",774,"1,826",0,"2,627",228,"2,231",168,"2,138",144,"1,931",63,"1,885",74,"1,806",5,"1,947",157,"1,791",0,"2,103",182,"1,917",4,"1,447",168,"1,259",20,"1,644",73,"1,520",51,"1,451",22,"1,422",7,"2,049",2,"2,042",5,"7,270",32,"7,221",17,"7,829",29,"6,022","1,777","3,229",14,"3,215",0,243,2,241,n.a.,143,3,130,10,224,41,183,0,309,3,306,n.a.,352,0,352,n.a.
42102,India,"194,444","180,669","13,102",673,"133,009","123,162","9,096",751,"130,033","120,268","9,022",743,"129,208","121,783","7,171",255,"85,610","82,361","2,921",328,"78,847","75,686","2,917",243,"58,594","55,056","2,873",665,"91,486","86,477","4,395",614,"65,495","62,045","3,352",98,"31,918","29,041","2,362",514,"85,225","81,829","3,296",100,"49,231","47,932","1,025",274,"33,226","32,753",473,0,"23,525","23,152",363,10,"18,699","18,500",183,16,"7,198","6,897",276,25,"8,138","6,176","1,962",n.a.,"1,352","1,134",218,n.a.
42218,Indonesia,"73,228","39,830","33,399",0,"56,278","30,357","25,921",0,"47,129","25,377","21,629",123,"51,670","31,929","19,741",1,"37,458","24,124","13,333",2,"44,991","30,342","14,638",11,"39,112","27,168","11,874",70,"34,861","25,239","9,582",40,"22,742","15,467","7,261",13,"11,160","7,018","4,142",*,"18,357","15,079","3,276",1,"14,072","11,490","2,582",*,"9,025","7,127","1,874",24,"6,987","6,116",869,3,"5,072","4,406",666,0,"1,841","1,526",315,0,"4,345","2,488","1,857",n.a.,"2,164","1,935",229,n.a.
42307,Iran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
42404,Iraq,"2,051",3,"2,047",0,605,0,605,0,507,3,504,0,592,3,588,0,548,0,548,0,781,0,781,0,626,0,626,0,338,0,338,0,586,0,586,0,234,0,234,0,260,0,260,0,341,0,341,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
11401,Ireland,"495,403","421,082","70,302","4,019","462,334","389,370","66,637","6,327","498,270","421,661","56,559","20,050","387,485","332,192","52,905","2,388","280,714","228,147","51,220","1,347","183,815","136,892","46,492",431,"149,497","114,159","34,853",485,"131,936","101,419","27,402","3,115","120,020","79,187","25,825","15,008","62,809","22,262","22,600","17,947","131,951","49,046","50,176","32,729","120,513","47,943","38,326","34,244","75,368","33,027","16,893","25,448","55,264","32,422","13,821","9,020","33,470","22,191","8,452","2,827","32,431","28,374","3,010","1,047","17,666","14,147","3,519",n.a.,"4,482","2,641","1,841",n.a.
13008,Isle of Man,"6,050","4,848","1,202",0,"4,323","3,213","1,110",0,"3,768","2,632","1,136",0,"3,799","2,137","1,661",0,"3,989","2,317","1,672",0,"3,285","1,831","1,454",0,"2,872","1,884",988,0,"2,843","2,084",758,0,"1,301","1,112",189,0,510,345,165,0,"1,308","1,146",149,13,569,541,28,0,61,36,26,0,15,n.a.,15,0,0,0,0,0,1,1,0,0,9,9,0,n.a.,0,0,0,n.a.
42501,Israel,"66,211","49,319","16,826",66,"64,592","48,006","16,451",135,"79,785","62,947","16,383",456,"75,148","56,907","17,644",597,"62,535","46,246","16,279",10,"56,544","37,309","18,509",726,"57,968","37,202","18,537","2,229","63,502","44,798","16,703","2,001","58,804","44,284","14,369",151,"46,064","30,913","15,130",21,"54,312","38,931","15,278",103,"41,516","26,019","15,487",11,"44,313","29,125","15,183",5,"34,315","19,054","15,254",7,"28,664","16,361","12,292",11,"21,233","13,333","7,847",53,"12,298","7,036","5,262",n.a.,"4,436","2,581","1,855",n.a.
