"","year","country_origin_id","country_destination_id","hs92_product_id","export_val","export_val_pct"
"11268",2006,"KAZ","DNK","ALL",125174748.64,"0.016%"
"11269",2006,"KAZ","ESP","ALL",1039056276.64,"0.14%"
"11270",2006,"KAZ","EST","ALL",82033105.51,"0.011%"
"11271",2006,"KAZ","FIN","ALL",341776554.28,"0.045%"
"11272",2006,"KAZ","FRA","ALL",3009234368.22,"0.40%"
"11273",2006,"KAZ","GBR","ALL",1137237347.21,"0.15%"
"11274",2006,"KAZ","GIB","ALL",7442713,"0.00098%"
"11275",2006,"KAZ","GRC","ALL",698279559.99,"0.092%"
"11276",2006,"KAZ","HRV","ALL",111386.94,"0.000015%"
"11277",2006,"KAZ","HUN","ALL",65115054.4,"0.0086%"
"11278",2006,"KAZ","IRL","ALL",374986.48,"0.000049%"
"11279",2006,"KAZ","ISL","ALL",22773,"0.0000030%"
"11280",2006,"KAZ","ITA","ALL",3904393333.05,"0.51%"
"11281",2006,"KAZ","LTU","ALL",49764059.25,"0.0066%"
"11282",2006,"KAZ","LVA","ALL",68219515,"0.0090%"
"11283",2006,"KAZ","MDA","ALL",31887578.06,"0.0042%"
"11284",2006,"KAZ","MKD","ALL",17355022.11,"0.0023%"
"11285",2006,"KAZ","MNE","ALL",4871,"6.4e-7%"
"11286",2006,"KAZ","NLD","ALL",1472537709.9,"0.19%"
"11287",2006,"KAZ","NOR","ALL",6289019.16,"0.00083%"
"11288",2006,"KAZ","POL","ALL",271793048.41,"0.036%"
"11289",2006,"KAZ","PRT","ALL",354459388.91,"0.047%"
"11290",2006,"KAZ","ROU","ALL",1164875540.99,"0.15%"
"11291",2006,"KAZ","RUS","ALL",3763164758.34,"0.50%"
"11292",2006,"KAZ","SRB","ALL",46660595.33,"0.0061%"
"11293",2006,"KAZ","SVK","ALL",37985861,"0.0050%"
"11294",2006,"KAZ","SVN","ALL",19352852.23,"0.0025%"
"11295",2006,"KAZ","SWE","ALL",164001092.01,"0.022%"
"11296",2006,"KAZ","UKR","ALL",702090841.78,"0.092%"
"11297",2006,"KAZ","BLZ","ALL",119700,"0.000016%"
"11298",2006,"KAZ","CAN","ALL",134668632,"0.018%"
"11299",2006,"KAZ","CUB","ALL",996428.13,"0.00013%"
"11300",2006,"KAZ","DOM","ALL",256765,"0.000034%"
"11301",2006,"KAZ","JAM","ALL",43500,"0.0000057%"
"11302",2006,"KAZ","MEX","ALL",330401.22,"0.000044%"
"11303",2006,"KAZ","NIC","ALL",105665.53,"0.000014%"
"11304",2006,"KAZ","SLV","ALL",96587,"0.000013%"
"11305",2006,"KAZ","TTO","ALL",52461.37,"0.0000069%"
"11306",2006,"KAZ","USA","ALL",935157843.6,"0.12%"
"11307",2006,"KAZ","VGB","ALL",109844390,"0.014%"
"11308",2006,"KAZ","AUS","ALL",6891441.49,"0.00091%"
"11309",2006,"KAZ","MHL","ALL",22631,"0.0000030%"
"11310",2006,"KAZ","NZL","ALL",1303760.99,"0.00017%"
"11311",2006,"KAZ","PNG","ALL",2246,"3.0e-7%"
"11312",2006,"KAZ","PYF","ALL",16763,"0.0000022%"
"11313",2006,"KAZ","ARG","ALL",17189659.32,"0.0023%"
"11314",2006,"KAZ","BOL","ALL",58172.15,"0.0000077%"
"11315",2006,"KAZ","BRA","ALL",30012691.47,"0.0040%"
"11316",2006,"KAZ","CHL","ALL",1044391.04,"0.00014%"
"11317",2006,"KAZ","COL","ALL",20755765.07,"0.0027%"
"11318",2006,"KAZ","ECU","ALL",1072056,"0.00014%"
"11319",2006,"KAZ","PER","ALL",52366.03,"0.0000069%"
"11320",2006,"KAZ","VEN","ALL",6512,"8.6e-7%"
"11321",2007,"KAZ","AGO","ALL",122964,"0.000016%"
"11322",2007,"KAZ","BFA","ALL",507590.72,"0.000067%"
"11323",2007,"KAZ","CIV","ALL",1272046.56,"0.00017%"
"11324",2007,"KAZ","COG","ALL",565280,"0.000074%"
"11325",2007,"KAZ","DZA","ALL",8481604.63,"0.0011%"
"11326",2007,"KAZ","EGY","ALL",127804148.28,"0.017%"
"11327",2007,"KAZ","ETH","ALL",7596221.11,"0.0010%"
"11328",2007,"KAZ","GAB","ALL",11189,"0.0000015%"
"11329",2007,"KAZ","GHA","ALL",2318467,"0.00031%"
"11330",2007,"KAZ","KEN","ALL",673267.42,"0.000089%"
"11331",2007,"KAZ","LBY","ALL",16335915.16,"0.0022%"
"11332",2007,"KAZ","MAR","ALL",29758074.7,"0.0039%"
"11333",2007,"KAZ","MLI","ALL",765651,"0.00010%"
"11334",2007,"KAZ","MOZ","ALL",4374335.27,"0.00058%"
"11335",2007,"KAZ","NGA","ALL",38169293.32,"0.0050%"
"11336",2007,"KAZ","SDN","ALL",4288847.87,"0.00056%"
"11337",2007,"KAZ","SEN","ALL",3089092.25,"0.00041%"
"11338",2007,"KAZ","TUN","ALL",140950448.78,"0.019%"
"11339",2007,"KAZ","TZA","ALL",6791439.26,"0.00089%"
"11340",2007,"KAZ","ZAF","ALL",80346.04,"0.000011%"
"11341",2007,"KAZ","AFG","ALL",192477324,"0.025%"
"11342",2007,"KAZ","ARE","ALL",63300219.39,"0.0083%"
"11343",2007,"KAZ","ARM","ALL",214444150.65,"0.028%"
"11344",2007,"KAZ","AZE","ALL",320542490.12,"0.042%"
"11345",2007,"KAZ","BGD","ALL",21581990.64,"0.0028%"
"11346",2007,"KAZ","BTN","ALL",7571,"0.0000010%"
"11347",2007,"KAZ","CHN","ALL",5726153366.26,"0.75%"
"11348",2007,"KAZ","CYP","ALL",5141709.14,"0.00068%"
"11349",2007,"KAZ","GEO","ALL",64440880.01,"0.0085%"
"11350",2007,"KAZ","HKG","ALL",74485388.59,"0.0098%"
"11351",2007,"KAZ","IDN","ALL",8868496.63,"0.0012%"
"11352",2007,"KAZ","IND","ALL",98115992.74,"0.013%"
"11353",2007,"KAZ","IRN","ALL",2451355911,"0.32%"
"11354",2007,"KAZ","IRQ","ALL",5458,"7.2e-7%"
"11355",2007,"KAZ","ISR","ALL",1061032487.92,"0.14%"
"11356",2007,"KAZ","JOR","ALL",24813064.56,"0.0033%"
"11357",2007,"KAZ","JPN","ALL",396783427.74,"0.052%"
"11358",2007,"KAZ","KGZ","ALL",345671988.57,"0.046%"
"11359",2007,"KAZ","KHM","ALL",55947,"0.0000074%"
"11360",2007,"KAZ","KOR","ALL",242806179.55,"0.032%"
"11361",2007,"KAZ","KWT","ALL",3782501.43,"0.00050%"
"11362",2007,"KAZ","LBN","ALL",33414491.8,"0.0044%"
"11363",2007,"KAZ","LKA","ALL",117426,"0.000015%"
"11364",2007,"KAZ","MNG","ALL",35878344.27,"0.0047%"
"11365",2007,"KAZ","MYS","ALL",1016778.81,"0.00013%"
"11366",2007,"KAZ","OMN","ALL",5991593.66,"0.00079%"
"11367",2007,"KAZ","PAK","ALL",15623655.34,"0.0021%"
"11368",2007,"KAZ","PHL","ALL",2372155.49,"0.00031%"
"11369",2007,"KAZ","PRK","ALL",663596,"0.000087%"
"11370",2007,"KAZ","QAT","ALL",605879.16,"0.000080%"
"11371",2007,"KAZ","SAU","ALL",93549713,"0.012%"
"11372",2007,"KAZ","SGP","ALL",1948239.94,"0.00026%"
"11373",2007,"KAZ","SYR","ALL",39308278.34,"0.0052%"
"11374",2007,"KAZ","THA","ALL",26249113.29,"0.0035%"
"11375",2007,"KAZ","TJK","ALL",278436525,"0.037%"
"11376",2007,"KAZ","TKM","ALL",77839373,"0.010%"
"11377",2007,"KAZ","TUR","ALL",1403230893.36,"0.18%"
"11378",2007,"KAZ","UZB","ALL",871688009,"0.11%"
"11379",2007,"KAZ","VNM","ALL",55749500.17,"0.0073%"
"11380",2007,"KAZ","XXB","ALL",4993910,"0.00066%"
"11381",2007,"KAZ","YEM","ALL",62802810.63,"0.0083%"
"11382",2007,"KAZ","ALB","ALL",2553844.82,"0.00034%"
"11383",2007,"KAZ","AUT","ALL",956623606.53,"0.13%"
"11384",2007,"KAZ","BGR","ALL",270258075.55,"0.036%"
"11385",2007,"KAZ","BIH","ALL",49913.38,"0.0000066%"
"11386",2007,"KAZ","BLR","ALL",135211582.54,"0.018%"
"11387",2007,"KAZ","BLX","ALL",165668940.55,"0.022%"
"11388",2007,"KAZ","CHE","ALL",970519929.69,"0.13%"
"11389",2007,"KAZ","CZE","ALL",168671430.4,"0.022%"
"11390",2007,"KAZ","DEU","ALL",1915006071.89,"0.25%"
"11391",2007,"KAZ","DNK","ALL",34031480.21,"0.0045%"
"11392",2007,"KAZ","ESP","ALL",809235380.82,"0.11%"
"11393",2007,"KAZ","EST","ALL",68356074.42,"0.0090%"
"11394",2007,"KAZ","FIN","ALL",437300572.06,"0.058%"
"11395",2007,"KAZ","FRA","ALL",3599993031.19,"0.47%"
"11396",2007,"KAZ","GBR","ALL",1219313567.63,"0.16%"
"11397",2007,"KAZ","GIB","ALL",29037005,"0.0038%"
"11398",2007,"KAZ","GRC","ALL",845732380.09,"0.11%"
"11399",2007,"KAZ","HRV","ALL",92435789.19,"0.012%"
"11400",2007,"KAZ","HUN","ALL",74087737.07,"0.0098%"
"11401",2007,"KAZ","IRL","ALL",5074302,"0.00067%"
"11402",2007,"KAZ","ISL","ALL",1615000,"0.00021%"
"11403",2007,"KAZ","ITA","ALL",3718262078.14,"0.49%"
"11404",2007,"KAZ","LTU","ALL",84064482.75,"0.011%"
"11405",2007,"KAZ","LVA","ALL",62916269.49,"0.0083%"
"11406",2007,"KAZ","MDA","ALL",97170736.43,"0.013%"
"11407",2007,"KAZ","MKD","ALL",105005501.11,"0.014%"
"11408",2007,"KAZ","MNE","ALL",5293,"7.0e-7%"
"11409",2007,"KAZ","NLD","ALL",2042355526.45,"0.27%"
"11410",2007,"KAZ","NOR","ALL",17471430.5,"0.0023%"
"11411",2007,"KAZ","POL","ALL",354822457.05,"0.047%"
"11412",2007,"KAZ","PRT","ALL",385710751.89,"0.051%"
"11413",2007,"KAZ","ROU","ALL",1035086588.07,"0.14%"
"11414",2007,"KAZ","RUS","ALL",4626624783.41,"0.61%"
"11415",2007,"KAZ","SRB","ALL",67598628.08,"0.0089%"
"11416",2007,"KAZ","SVK","ALL",41261357.41,"0.0054%"
"11417",2007,"KAZ","SVN","ALL",17960844.92,"0.0024%"
"11418",2007,"KAZ","SWE","ALL",126260177.98,"0.017%"
"11419",2007,"KAZ","UKR","ALL",1237402449.73,"0.16%"
"11420",2007,"KAZ","BLZ","ALL",3560585,"0.00047%"
"11421",2007,"KAZ","BMU","ALL",720678,"0.000095%"
"11422",2007,"KAZ","CAN","ALL",232011983.99,"0.031%"
"11423",2007,"KAZ","CRI","ALL",49558,"0.0000065%"
"11424",2007,"KAZ","CUB","ALL",718139,"0.000095%"
"11425",2007,"KAZ","DOM","ALL",72694.18,"0.0000096%"
"11426",2007,"KAZ","GTM","ALL",78255,"0.000010%"
"11427",2007,"KAZ","HTI","ALL",7980,"0.0000011%"
"11428",2007,"KAZ","MEX","ALL",1447955.69,"0.00019%"
"11429",2007,"KAZ","PAN","ALL",63837,"0.0000084%"
"11430",2007,"KAZ","TTO","ALL",5692,"7.5e-7%"
"11431",2007,"KAZ","USA","ALL",975850515.41,"0.13%"
"11432",2007,"KAZ","VGB","ALL",94998635,"0.013%"
"11433",2007,"KAZ","AUS","ALL",6363550.14,"0.00084%"
"11434",2007,"KAZ","NZL","ALL",4045391.84,"0.00053%"
"11435",2007,"KAZ","ARG","ALL",10480058.32,"0.0014%"
"11436",2007,"KAZ","BOL","ALL",18367.41,"0.0000024%"
"11437",2007,"KAZ","BRA","ALL",10411644.41,"0.0014%"
"11438",2007,"KAZ","CHL","ALL",72264.07,"0.0000095%"
"11439",2007,"KAZ","COL","ALL",7299651.73,"0.00096%"
"11440",2007,"KAZ","ECU","ALL",37998,"0.0000050%"
"11441",2007,"KAZ","VEN","ALL",7645,"0.0000010%"
"11442",2008,"KAZ","AGO","ALL",485546,"0.000064%"
"11443",2008,"KAZ","BFA","ALL",1332586.36,"0.00018%"
"11444",2008,"KAZ","CIV","ALL",1893863.66,"0.00025%"
"11445",2008,"KAZ","COD","ALL",3219459,"0.00042%"
"11446",2008,"KAZ","COG","ALL",200827,"0.000026%"
"11447",2008,"KAZ","DZA","ALL",25816431,"0.0034%"
"11448",2008,"KAZ","EGY","ALL",380685537.1,"0.050%"
"11449",2008,"KAZ","ETH","ALL",14336269.67,"0.0019%"
"11450",2008,"KAZ","GAB","ALL",274398.04,"0.000036%"
"11451",2008,"KAZ","GHA","ALL",1700004,"0.00022%"
"11452",2008,"KAZ","GIN","ALL",846052,"0.00011%"
"11453",2008,"KAZ","KEN","ALL",183900.51,"0.000024%"
"11454",2008,"KAZ","LBY","ALL",8587039.89,"0.0011%"
"11455",2008,"KAZ","MAR","ALL",74680059.09,"0.0098%"
"11456",2008,"KAZ","MLI","ALL",3234430.38,"0.00043%"
"11457",2008,"KAZ","MOZ","ALL",1588,"2.1e-7%"
"11458",2008,"KAZ","NGA","ALL",10001724.51,"0.0013%"
"11459",2008,"KAZ","SDN","ALL",4374594.68,"0.00058%"
"11460",2008,"KAZ","SEN","ALL",7234007.18,"0.00095%"
"11461",2008,"KAZ","SYC","ALL",3603666,"0.00047%"
"11462",2008,"KAZ","TCD","ALL",634343,"0.000084%"
"11463",2008,"KAZ","TGO","ALL",1113555.33,"0.00015%"
"11464",2008,"KAZ","TUN","ALL",298667565.51,"0.039%"
"11465",2008,"KAZ","TZA","ALL",140025.05,"0.000018%"
"11466",2008,"KAZ","ZAF","ALL",2764497,"0.00036%"
"11467",2008,"KAZ","AFG","ALL",239811787.73,"0.032%"
"11468",2008,"KAZ","ARE","ALL",168319635.23,"0.022%"
"11469",2008,"KAZ","ARM","ALL",17139793.71,"0.0023%"
"11470",2008,"KAZ","AZE","ALL",214064049.39,"0.028%"
"11471",2008,"KAZ","BGD","ALL",905396,"0.00012%"
"11472",2008,"KAZ","BHR","ALL",4667834.45,"0.00061%"
"11473",2008,"KAZ","CHN","ALL",7749544237.69,"1.0%"
"11474",2008,"KAZ","CYP","ALL",5580049.95,"0.00073%"
"11475",2008,"KAZ","GEO","ALL",60773387.39,"0.0080%"
"11476",2008,"KAZ","HKG","ALL",62138361,"0.0082%"
"11477",2008,"KAZ","IDN","ALL",25497301.5,"0.0034%"
"11478",2008,"KAZ","IND","ALL",242182024.25,"0.032%"
"11479",2008,"KAZ","IRN","ALL",2039514443,"0.27%"
"11480",2008,"KAZ","IRQ","ALL",8068514,"0.0011%"
"11481",2008,"KAZ","ISR","ALL",2228269043.21,"0.29%"
"11482",2008,"KAZ","JOR","ALL",99687070.87,"0.013%"
"11483",2008,"KAZ","JPN","ALL",817070237.82,"0.11%"
"11484",2008,"KAZ","KGZ","ALL",415686260.02,"0.055%"
"11485",2008,"KAZ","KHM","ALL",57202,"0.0000075%"
"11486",2008,"KAZ","KOR","ALL",358505540,"0.047%"
"11487",2008,"KAZ","KWT","ALL",10131,"0.0000013%"
"11488",2008,"KAZ","LBN","ALL",79543703.32,"0.010%"
"11489",2008,"KAZ","LKA","ALL",154276.78,"0.000020%"
"11490",2008,"KAZ","MNG","ALL",33293215,"0.0044%"
"11491",2008,"KAZ","MYS","ALL",1042416.94,"0.00014%"
"11492",2008,"KAZ","OMN","ALL",20930632.15,"0.0028%"
"11493",2008,"KAZ","PAK","ALL",64182552.62,"0.0085%"
"11494",2008,"KAZ","PHL","ALL",1605444.56,"0.00021%"
"11495",2008,"KAZ","QAT","ALL",810454.49,"0.00011%"
"11496",2008,"KAZ","SAU","ALL",70976773.69,"0.0093%"
"11497",2008,"KAZ","SGP","ALL",1780062.74,"0.00023%"
"11498",2008,"KAZ","SYR","ALL",50063343.23,"0.0066%"
"11499",2008,"KAZ","THA","ALL",41408790.09,"0.0055%"
"11500",2008,"KAZ","TJK","ALL",259315698,"0.034%"
"11501",2008,"KAZ","TKM","ALL",216043411,"0.028%"
"11502",2008,"KAZ","TUR","ALL",2194364464.01,"0.29%"
"11503",2008,"KAZ","UZB","ALL",1271754809,"0.17%"
"11504",2008,"KAZ","VNM","ALL",69718612.59,"0.0092%"
"11505",2008,"KAZ","XXB","ALL",10156944,"0.0013%"
"11506",2008,"KAZ","YEM","ALL",123007324.6,"0.016%"
"11507",2008,"KAZ","ALB","ALL",11768317.18,"0.0015%"
"11508",2008,"KAZ","AUT","ALL",1388897253.21,"0.18%"
"11509",2008,"KAZ","BGR","ALL",556090527.81,"0.073%"
"11510",2008,"KAZ","BIH","ALL",444351.04,"0.000059%"
"11511",2008,"KAZ","BLR","ALL",181083205.96,"0.024%"
"11512",2008,"KAZ","BLX","ALL",156576192.45,"0.021%"
"11513",2008,"KAZ","CHE","ALL",1842238293.78,"0.24%"
"11514",2008,"KAZ","CZE","ALL",498025374.55,"0.066%"
"11515",2008,"KAZ","DEU","ALL",2676127767.78,"0.35%"
"11516",2008,"KAZ","DNK","ALL",53397998.58,"0.0070%"
"11517",2008,"KAZ","ESP","ALL",1036146709.57,"0.14%"
"11518",2008,"KAZ","EST","ALL",122893525.99,"0.016%"
"11519",2008,"KAZ","FIN","ALL",711573647.48,"0.094%"
"11520",2008,"KAZ","FRA","ALL",4508846210.37,"0.59%"
"11521",2008,"KAZ","GBR","ALL",1702476723.68,"0.22%"
"11522",2008,"KAZ","GIB","ALL",12486724,"0.0016%"
"11523",2008,"KAZ","GRC","ALL",1091448559.58,"0.14%"
"11524",2008,"KAZ","HRV","ALL",4991918.23,"0.00066%"
"11525",2008,"KAZ","HUN","ALL",119001901.46,"0.016%"
"11526",2008,"KAZ","IRL","ALL",121144,"0.000016%"
"11527",2008,"KAZ","ITA","ALL",5085435869.34,"0.67%"
"11528",2008,"KAZ","LTU","ALL",186406026.91,"0.025%"
"11529",2008,"KAZ","LVA","ALL",171629415.03,"0.023%"
"11530",2008,"KAZ","MDA","ALL",215646869.54,"0.028%"
"11531",2008,"KAZ","MKD","ALL",26223866.4,"0.0035%"
"11532",2008,"KAZ","MNE","ALL",741234.16,"0.000098%"
"11533",2008,"KAZ","NLD","ALL",3955154625,"0.52%"
"11534",2008,"KAZ","NOR","ALL",33958859.8,"0.0045%"
"11535",2008,"KAZ","POL","ALL",510009137.1,"0.067%"
"11536",2008,"KAZ","PRT","ALL",555156909.29,"0.073%"
"11537",2008,"KAZ","ROU","ALL",2475610877.37,"0.33%"
"11538",2008,"KAZ","RUS","ALL",6228743414.25,"0.82%"
"11539",2008,"KAZ","SRB","ALL",25733775.77,"0.0034%"
"11540",2008,"KAZ","SVK","ALL",765480914.96,"0.10%"
"11541",2008,"KAZ","SVN","ALL",27191960.85,"0.0036%"
"11542",2008,"KAZ","SWE","ALL",385434868.34,"0.051%"
"11543",2008,"KAZ","UKR","ALL",2241756442.85,"0.30%"
"11544",2008,"KAZ","AIA","ALL",21700,"0.0000029%"
"11545",2008,"KAZ","BLZ","ALL",1387680,"0.00018%"
"11546",2008,"KAZ","CAN","ALL",304009811.83,"0.040%"
"11547",2008,"KAZ","CRI","ALL",208702.57,"0.000027%"
"11548",2008,"KAZ","DOM","ALL",116032,"0.000015%"
"11549",2008,"KAZ","GTM","ALL",120846.85,"0.000016%"
"11550",2008,"KAZ","MEX","ALL",18140667.44,"0.0024%"
"11551",2008,"KAZ","PAN","ALL",1600341,"0.00021%"
"11552",2008,"KAZ","USA","ALL",1319453190.24,"0.17%"
"11553",2008,"KAZ","VGB","ALL",160238071,"0.021%"
"11554",2008,"KAZ","AUS","ALL",22403785.37,"0.0030%"
"11555",2008,"KAZ","NCL","ALL",3015,"4.0e-7%"
"11556",2008,"KAZ","NZL","ALL",4492648.06,"0.00059%"
"11557",2008,"KAZ","PNG","ALL",1722,"2.3e-7%"
"11558",2008,"KAZ","PYF","ALL",3689,"4.9e-7%"
"11559",2008,"KAZ","ARG","ALL",13950098.81,"0.0018%"
"11560",2008,"KAZ","BOL","ALL",314424.1,"0.000041%"
"11561",2008,"KAZ","BRA","ALL",23165534.79,"0.0031%"
"11562",2008,"KAZ","CHL","ALL",461281.65,"0.000061%"
"11563",2008,"KAZ","COL","ALL",1994800.99,"0.00026%"
"11564",2008,"KAZ","ECU","ALL",3920.43,"5.2e-7%"
"11565",2008,"KAZ","PER","ALL",49068.85,"0.0000065%"
"11566",2008,"KAZ","VEN","ALL",280759.15,"0.000037%"
"11567",2009,"KAZ","AGO","ALL",27632,"0.0000036%"
"11568",2009,"KAZ","BFA","ALL",318503.78,"0.000042%"
"11569",2009,"KAZ","COD","ALL",167776,"0.000022%"
"11570",2009,"KAZ","COG","ALL",887183,"0.00012%"
"11571",2009,"KAZ","DJI","ALL",5140,"6.8e-7%"
"11572",2009,"KAZ","DZA","ALL",4644572.73,"0.00061%"
"11573",2009,"KAZ","EGY","ALL",37871651.99,"0.0050%"
"11574",2009,"KAZ","ETH","ALL",2690779.95,"0.00035%"
"11575",2009,"KAZ","GAB","ALL",212935.02,"0.000028%"
"11576",2009,"KAZ","GHA","ALL",217053,"0.000029%"
"11577",2009,"KAZ","GIN","ALL",235664,"0.000031%"
"11578",2009,"KAZ","GNQ","ALL",2257890,"0.00030%"
"11579",2009,"KAZ","KEN","ALL",34897,"0.0000046%"
"11580",2009,"KAZ","LBY","ALL",4189255,"0.00055%"
"11581",2009,"KAZ","MAR","ALL",7928315.79,"0.0010%"
"11582",2009,"KAZ","MOZ","ALL",28047,"0.0000037%"
"11583",2009,"KAZ","MUS","ALL",2598.6,"3.4e-7%"
"11584",2009,"KAZ","NGA","ALL",1812302.38,"0.00024%"
"11585",2009,"KAZ","SDN","ALL",3072081.38,"0.00040%"
"11586",2009,"KAZ","SEN","ALL",1214851.03,"0.00016%"
"11587",2009,"KAZ","SYC","ALL",7281081,"0.00096%"
"11588",2009,"KAZ","TCD","ALL",19534,"0.0000026%"
"11589",2009,"KAZ","TUN","ALL",16288293.54,"0.0021%"
"11590",2009,"KAZ","TZA","ALL",2694.96,"3.5e-7%"
"11591",2009,"KAZ","ZAF","ALL",665316,"0.000088%"
"11592",2009,"KAZ","ZMB","ALL",198581.35,"0.000026%"
"11593",2009,"KAZ","AFG","ALL",409378822.03,"0.054%"
"11594",2009,"KAZ","ARE","ALL",20130774,"0.0027%"
"11595",2009,"KAZ","ARM","ALL",3245746.85,"0.00043%"
"11596",2009,"KAZ","AZE","ALL",92675689.62,"0.012%"
"11597",2009,"KAZ","BRN","ALL",19636,"0.0000026%"
"11598",2009,"KAZ","CHN","ALL",5921590795.92,"0.78%"
"11599",2009,"KAZ","CYP","ALL",1985790.2,"0.00026%"
"11600",2009,"KAZ","GEO","ALL",23255794.53,"0.0031%"
"11601",2009,"KAZ","HKG","ALL",6252054.8,"0.00082%"
"11602",2009,"KAZ","IDN","ALL",43086701,"0.0057%"
"11603",2009,"KAZ","IND","ALL",205159226.17,"0.027%"
"11604",2009,"KAZ","IRN","ALL",1278994643,"0.17%"
"11605",2009,"KAZ","IRQ","ALL",4651962,"0.00061%"
"11606",2009,"KAZ","ISR","ALL",1120372181.16,"0.15%"
"11607",2009,"KAZ","JOR","ALL",33021063.26,"0.0043%"
"11608",2009,"KAZ","JPN","ALL",271803279.92,"0.036%"
"11609",2009,"KAZ","KGZ","ALL",363959429.15,"0.048%"
"11610",2009,"KAZ","KOR","ALL",175660719.18,"0.023%"
"11611",2009,"KAZ","KWT","ALL",52559,"0.0000069%"
"11612",2009,"KAZ","LBN","ALL",4085094.37,"0.00054%"
"11613",2009,"KAZ","MNG","ALL",31313060,"0.0041%"
"11614",2009,"KAZ","MYS","ALL",361775.39,"0.000048%"
"11615",2009,"KAZ","NPL","ALL",13400,"0.0000018%"
"11616",2009,"KAZ","OMN","ALL",55181,"0.0000073%"
"11617",2009,"KAZ","PAK","ALL",24492857.2,"0.0032%"
"11618",2009,"KAZ","QAT","ALL",28094,"0.0000037%"
"11619",2009,"KAZ","SAU","ALL",30495995.26,"0.0040%"
"11620",2009,"KAZ","SGP","ALL",2600170.22,"0.00034%"
"11621",2009,"KAZ","SYR","ALL",20094230.1,"0.0026%"
"11622",2009,"KAZ","THA","ALL",8697595.86,"0.0011%"
"11623",2009,"KAZ","TJK","ALL",237624875,"0.031%"
"11624",2009,"KAZ","TKM","ALL",108917609,"0.014%"
"11625",2009,"KAZ","TUR","ALL",1078408876.62,"0.14%"
"11626",2009,"KAZ","UZB","ALL",891583447,"0.12%"
"11627",2009,"KAZ","VNM","ALL",76958851.6,"0.010%"
"11628",2009,"KAZ","YEM","ALL",782496.79,"0.00010%"
"11629",2009,"KAZ","ALB","ALL",1439848.5,"0.00019%"
"11630",2009,"KAZ","AUT","ALL",1185651028.14,"0.16%"
"11631",2009,"KAZ","BGR","ALL",356302001.35,"0.047%"
"11632",2009,"KAZ","BIH","ALL",181721.61,"0.000024%"
"11633",2009,"KAZ","BLR","ALL",63431746.81,"0.0084%"
"11634",2009,"KAZ","BLX","ALL",25598669.97,"0.0034%"
"11635",2009,"KAZ","CHE","ALL",1567846948.15,"0.21%"
"11636",2009,"KAZ","CZE","ALL",247399098.35,"0.033%"
"11637",2009,"KAZ","DEU","ALL",1656509755.33,"0.22%"
"11638",2009,"KAZ","DNK","ALL",69601112.89,"0.0092%"
"11639",2009,"KAZ","ESP","ALL",488347620.95,"0.064%"
"11640",2009,"KAZ","EST","ALL",78410342.68,"0.010%"
"11641",2009,"KAZ","FIN","ALL",416507984.52,"0.055%"
"11642",2009,"KAZ","FRA","ALL",3392760617.07,"0.45%"
"11643",2009,"KAZ","GBR","ALL",1152221978.69,"0.15%"
"11644",2009,"KAZ","GRC","ALL",590615182.59,"0.078%"
"11645",2009,"KAZ","HRV","ALL",109600009.49,"0.014%"
"11646",2009,"KAZ","HUN","ALL",50845946.57,"0.0067%"
"11647",2009,"KAZ","IRL","ALL",370973.68,"0.000049%"
"11648",2009,"KAZ","ITA","ALL",2489146112.69,"0.33%"
"11649",2009,"KAZ","LTU","ALL",141409248.59,"0.019%"
"11650",2009,"KAZ","LVA","ALL",98265629.61,"0.013%"
"11651",2009,"KAZ","MDA","ALL",168415314.52,"0.022%"
"11652",2009,"KAZ","MKD","ALL",1938568.42,"0.00026%"
"11653",2009,"KAZ","MLT","ALL",110949005,"0.015%"
"11654",2009,"KAZ","MNE","ALL",11772.13,"0.0000016%"
"11655",2009,"KAZ","NLD","ALL",1783026400.11,"0.23%"
"11656",2009,"KAZ","NOR","ALL",31429387.46,"0.0041%"
"11657",2009,"KAZ","POL","ALL",602149200.43,"0.079%"
"11658",2009,"KAZ","PRT","ALL",232527909.3,"0.031%"
"11659",2009,"KAZ","ROU","ALL",1354669453.52,"0.18%"
"11660",2009,"KAZ","RUS","ALL",3582213447.18,"0.47%"
"11661",2009,"KAZ","SRB","ALL",17696393.47,"0.0023%"
"11662",2009,"KAZ","SVK","ALL",1041671030.12,"0.14%"
"11663",2009,"KAZ","SVN","ALL",15048746.15,"0.0020%"
"11664",2009,"KAZ","SWE","ALL",198238397.31,"0.026%"
"11665",2009,"KAZ","UKR","ALL",1448508117.12,"0.19%"
"11666",2009,"KAZ","BLZ","ALL",1109400,"0.00015%"
"11667",2009,"KAZ","CAN","ALL",1450246313.4,"0.19%"
"11668",2009,"KAZ","CRI","ALL",1789.96,"2.4e-7%"
"11669",2009,"KAZ","GTM","ALL",253258.39,"0.000033%"
"11670",2009,"KAZ","MEX","ALL",3869480.51,"0.00051%"
"11671",2009,"KAZ","TTO","ALL",21550,"0.0000028%"
"11672",2009,"KAZ","USA","ALL",1124672543.05,"0.15%"
"11673",2009,"KAZ","VGB","ALL",297167120,"0.039%"
"11674",2009,"KAZ","AUS","ALL",7271186.04,"0.00096%"
"11675",2009,"KAZ","NZL","ALL",6942270.31,"0.00091%"
"11676",2009,"KAZ","PYF","ALL",4484.75,"5.9e-7%"
